% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
59 +1.122576173e+02 +1.122576173e+02 +1.917376173e+02 +1.917376173e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
61 +8.977281728e+01 +8.977281728e+01 +1.692528173e+02 +1.692528173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.042816208e+04 +1.042816208e+04 +1.082264208e+04 +1.082264208e+04 +1.7000e+01 +1.8000e+01 +2.3000e+01 +2.2000e+01 +2.7000e+01 +1.0000e+00 +2.7000e+01 +1.5000e+01 +1.8000e+01 +2.7000e+01 +2.7000e+01 +1.0000e+00 +3.0000e+01 +2.7000e+01 +2.2000e+01 +2.2000e+01 +2.7000e+01 +3.0000e+01 +1.0000e+00 +3.0000e+01
2 +6.811390882e+03 +6.811390882e+03 +7.205870882e+03 +7.205870882e+03 +2.0000e+01 +1.8000e+01 +1.1000e+01 +2.2000e+01 +2.3000e+01 +2.2000e+01 +2.3000e+01 +2.0000e+01 +1.8000e+01 +1.0000e+00 +1.0000e+00 +2.2000e+01 +1.5000e+01 +2.3000e+01 +2.2000e+01 +2.2000e+01 +1.0000e+00 +1.5000e+01 +2.2000e+01 +1.5000e+01
4 +3.862949282e+03 +3.862949282e+03 +4.257429282e+03 +4.257429282e+03 +6.0000e+00 +1.6000e+01 +2.1000e+01 +1.4000e+01 +2.1000e+01 +1.0000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.1000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +2.1000e+01 +0.0000e+00 +2.2000e+01 +2.2000e+01
24 +2.496283682e+03 +2.496283682e+03 +2.890763682e+03 +2.890763682e+03 +1.2000e+01 +3.0000e+00 +1.1000e+01 +1.2000e+01 +1.1000e+01 +1.2000e+01 +1.2000e+01 +4.0000e+00 +4.0000e+00 +1.1000e+01 +1.2000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.2000e+01 +1.1000e+01 +1.2000e+01 +1.1000e+01 +1.2000e+01 +1.1000e+01
32 +1.483874082e+03 +1.483874082e+03 +1.878354082e+03 +1.878354082e+03 +7.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +7.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
36 +8.830676819e+02 +8.830676819e+02 +1.277547682e+03 +1.277547682e+03 +6.0000e+00 +5.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +5.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +5.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +5.0000e+00 +6.0000e+00 +6.0000e+00
40 +4.514628819e+02 +4.514628819e+02 +8.459428819e+02 +8.459428819e+02 +4.0000e+00 +4.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00 +3.0000e+00 +4.0000e+00 +4.0000e+00
42 +3.335172819e+02 +3.335172819e+02 +7.279972819e+02 +7.279972819e+02 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +3.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +3.0000e+00
44 +2.248740819e+02 +2.248740819e+02 +6.193540819e+02 +6.193540819e+02 +2.0000e+00 +2.0000e+00 +1.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+00 +1.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+00 +2.0000e+00 +2.0000e+00 +1.0000e+00
48 +1.466628819e+02 +1.466628819e+02 +5.411428819e+02 +5.411428819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.377114196e+03 +4.377114196e+03 +4.130004196e+03 +4.130004196e+03 +1.5000e+01 +9.0000e+00 +1.5000e+01 +2.3000e+01 +4.0000e+00 +2.6000e+01 +1.5000e+01 +8.0000e+00 +2.0000e+01 +4.0000e+00 +2.0000e+00 +2.3000e+01 +2.0000e+01 +2.0000e+01 +3.0000e+00 +2.1000e+01 +4.0000e+00 +9.0000e+00 +3.0000e+00 +8.0000e+00
3 +3.387464596e+03 +3.387464596e+03 +3.140354596e+03 +3.140354596e+03 +3.0000e+00 +1.4000e+01 +2.2000e+01 +3.0000e+00 +1.4000e+01 +1.9000e+01 +7.0000e+00 +1.4000e+01 +3.0000e+00 +1.4000e+01 +2.5000e+01 +2.2000e+01 +1.4000e+01 +2.0000e+00 +2.5000e+01 +1.0000e+00 +8.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
9 +2.061134996e+03 +2.061134996e+03 +1.814024996e+03 +1.814024996e+03 +1.2000e+01 +3.0000e+00 +1.1000e+01 +4.0000e+00 +1.9000e+01 +5.0000e+00 +1.1000e+01 +4.0000e+00 +1.9000e+01 +1.1000e+01 +4.0000e+00 +1.1000e+01 +1.1000e+01 +1.1000e+01 +0.0000e+00 +4.0000e+00 +1.1000e+01 +1.1000e+01 +1.1000e+01 +0.0000e+00
15 +6.977877958e+02 +6.977877958e+02 +4.506777958e+02 +4.506777958e+02 +9.0000e+00 +0.0000e+00 +8.0000e+00 +1.0000e+00 +8.0000e+00 +1.0000e+00 +8.0000e+00 +1.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +1.0000e+00 +1.0000e+00 +8.0000e+00 +9.0000e+00 +1.0000e+00 +8.0000e+00 +1.0000e+00 +8.0000e+00 +1.0000e+00
17 +3.436997958e+02 +3.436997958e+02 +9.658979584e+01 +9.658979584e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +8.0000e+00 +7.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00
23 +1.503317958e+02 +1.503317958e+02 -9.677820416e+01 -9.677820416e+01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.415751235e+03 +7.415751235e+03 +7.263711235e+03 +7.263711235e+03 +2.4000e+01 +1.8000e+01 +1.5000e+01 +1.9000e+01 +2.2000e+01 +1.8000e+01 +1.5000e+01 +8.0000e+00 +1.1000e+01 +1.6000e+01 +1.8000e+01 +2.6000e+01 +1.9000e+01 +2.5000e+01 +1.5000e+01 +2.2000e+01 +2.9000e+01 +2.2000e+01 +2.5000e+01 +1.0000e+01
13 +5.549269635e+03 +5.549269635e+03 +5.397229635e+03 +5.397229635e+03 +2.1000e+01 +1.1000e+01 +1.3000e+01 +1.3000e+01 +1.9000e+01 +1.3000e+01 +2.0000e+01 +1.9000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +2.0000e+01 +1.9000e+01 +1.3000e+01 +2.0000e+01 +2.0000e+01 +2.0000e+01 +1.3000e+01 +1.9000e+01 +1.9000e+01
30 +3.925133635e+03 +3.925133635e+03 +3.773093635e+03 +3.773093635e+03 +1.9000e+01 +1.3000e+01 +1.5000e+01 +1.5000e+01 +1.1000e+01 +1.5000e+01 +1.5000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.7000e+01 +1.1000e+01 +1.3000e+01 +1.1000e+01 +1.7000e+01 +1.7000e+01 +1.3000e+01 +1.3000e+01 +1.5000e+01 +1.3000e+01
36 +2.072370435e+03 +2.072370435e+03 +1.920330435e+03 +1.920330435e+03 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.6000e+01 +1.0000e+01 +1.0000e+01 +8.0000e+00 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01
40 +1.312575235e+03 +1.312575235e+03 +1.160535235e+03 +1.160535235e+03 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +1.4000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
44 +7.041720352e+02 +7.041720352e+02 +5.521320352e+02 +5.521320352e+02 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00
46 +5.050856352e+02 +5.050856352e+02 +3.530456352e+02 +3.530456352e+02 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
48 +3.459992352e+02 +3.459992352e+02 +1.939592352e+02 +1.939592352e+02 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00
50 +2.269128352e+02 +2.269128352e+02 +7.487283520e+01 +7.487283520e+01 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
52 +1.478264352e+02 +1.478264352e+02 -4.213564800e+00 -4.213564800e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.329266828e+03 +7.329266828e+03 +7.304016828e+03 +7.304016828e+03 +1.3000e+01 +3.0000e+01 +1.6000e+01 +1.4000e+01 +1.0000e+00 +1.6000e+01 +2.2000e+01 +2.9000e+01 +2.9000e+01 +2.9000e+01 +0.0000e+00 +8.0000e+00 +1.2000e+01 +2.3000e+01 +2.7000e+01 +1.2000e+01 +1.6000e+01 +1.0000e+00 +1.2000e+01 +1.5000e+01
25 +5.883390028e+03 +5.883390028e+03 +5.858140028e+03 +5.858140028e+03 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01
33 +3.475998028e+03 +3.475998028e+03 +3.450748028e+03 +3.450748028e+03 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01 +1.3000e+01
39 +2.090454028e+03 +2.090454028e+03 +2.065204028e+03 +2.065204028e+03 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01 +1.0000e+01
43 +1.366758028e+03 +1.366758028e+03 +1.341508028e+03 +1.341508028e+03 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
47 +8.030620282e+02 +8.030620282e+02 +7.778120282e+02 +7.778120282e+02 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00 +6.0000e+00
49 +5.812140282e+02 +5.812140282e+02 +5.559640282e+02 +5.559640282e+02 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00 +5.0000e+00
53 +2.575180282e+02 +2.575180282e+02 +2.322680282e+02 +2.322680282e+02 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
55 +1.556700282e+02 +1.556700282e+02 +1.304200282e+02 +1.304200282e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00
57 +9.382202816e+01 +9.382202816e+01 +6.857202816e+01 +6.857202816e+01 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.710182583e+03 +8.710182583e+03 +8.712412583e+03 +8.712412583e+03 +1.5000e+01 +1.8000e+01 +1.4000e+01 +3.0000e+00 +2.3000e+01 +2.1000e+01 +1.7000e+01 +2.8000e+01 +2.0000e+01 +1.7000e+01 +2.1000e+01 +3.0000e+00 +1.4000e+01 +2.6000e+01 +2.3000e+01 +2.6000e+01 +2.3000e+01 +2.8000e+01 +1.8000e+01 +2.8000e+01
21 +5.805878583e+03 +5.805878583e+03 +5.808108583e+03 +5.808108583e+03 +1.8000e+01 +1.4000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.4000e+01 +1.8000e+01 +1.4000e+01 +1.4000e+01 +1.8000e+01
29 +3.835836983e+03 +3.835836983e+03 +3.838066983e+03 +3.838066983e+03 +1.4000e+01 +1.4000e+01 +1.0000e+01 +1.4000e+01 +1.4000e+01 +1.0000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.4000e+01 +1.0000e+01 +1.4000e+01
35 +2.349139383e+03 +2.349139383e+03 +2.351369383e+03 +2.351369383e+03 +1.1000e+01 +1.1000e+01 +1.1000e+01 +7.0000e+00 +7.0000e+00 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +7.0000e+00 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +1.1000e+01 +7.0000e+00 +1.1000e+01
41 +1.351600183e+03 +1.351600183e+03 +1.353830183e+03 +1.353830183e+03 +0.0000e+00 +1.2000e+01 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +4.0000e+00 +8.0000e+00 +8.0000e+00 +4.0000e+00 +4.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00 +4.0000e+00 +8.0000e+00 +8.0000e+00 +8.0000e+00
43 +8.498241830e+02 +8.498241830e+02 +8.520541830e+02 +8.520541830e+02 +7.0000e+00 +3.0000e+00 +7.0000e+00 +3.0000e+00 +3.0000e+00 +7.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +3.0000e+00 +3.0000e+00 +7.0000e+00 +1.1000e+01 +3.0000e+00 +7.0000e+00 +7.0000e+00 +3.0000e+00 +7.0000e+00 +7.0000e+00
51 +6.137457830e+02 +6.137457830e+02 +6.159757830e+02 +6.159757830e+02 +7.0000e+00 +7.0000e+00 +0.0000e+00 +3.0000e+00 +7.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +7.0000e+00 +3.0000e+00 +0.0000e+00 +7.0000e+00
59 +3.132993830e+02 +3.132993830e+02 +3.155293830e+02 +3.155293830e+02 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00 +3.0000e+00
61 +2.050657830e+02 +2.050657830e+02 +2.072957830e+02 +2.072957830e+02 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00 +2.0000e+00
63 +1.368321830e+02 +1.368321830e+02 +1.390621830e+02 +1.390621830e+02 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.013969747e+03 +8.013969747e+03 +8.000889747e+03 +8.000889747e+03 +2.5000e+01 +2.1000e+01 +1.9000e+01 +2.3000e+01 +2.9000e+01 +1.8000e+01 +2.9000e+01 +3.0000e+00 +2.3000e+01 +1.8000e+01 +1.5000e+01 +1.6000e+01 +2.3000e+01 +1.5000e+01 +2.3000e+01 +2.3000e+01 +5.0000e+00 +3.0000e+00 +2.9000e+01 +1.0000e+01
25 +5.747288147e+03 +5.747288147e+03 +5.734208147e+03 +5.734208147e+03 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01 +1.7000e+01
