% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
100 +9.585601728e+01 +9.585601728e+01 +1.753360173e+02 +1.753360173e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (3.944800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.154168482e+03 +6.154168482e+03 +6.548648482e+03 +6.548648482e+03 +8.0000e+00 +5.0000e+00 +1.1000e+01 +7.0000e+00 +2.0000e+00 +2.5000e+01 +2.7000e+01 +1.9000e+01 +7.0000e+00 +2.6000e+01 +2.9000e+01 +2.1000e+01 +2.0000e+01 +2.0000e+01 +8.0000e+00 +2.6000e+01 +2.1000e+01 +4.0000e+00 +0.0000e+00 +9.0000e+00
18 +3.711555682e+03 +3.711555682e+03 +4.106035682e+03 +4.106035682e+03 +1.0000e+01 +2.1000e+01 +8.0000e+00 +1.4000e+01 +2.0000e+01 +9.0000e+00 +1.2000e+01 +9.0000e+00 +4.0000e+00 +1.7000e+01 +1.6000e+01 +7.0000e+00 +2.1000e+01 +1.2000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +1.1000e+01 +2.1000e+01 +8.0000e+00
33 +2.505766882e+03 +2.505766882e+03 +2.900246882e+03 +2.900246882e+03 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.9000e+01 +1.1000e+01 +0.0000e+00 +1.8000e+01 +2.1000e+01 +1.3000e+01 +1.2000e+01 +1.2000e+01 +0.0000e+00 +1.8000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00
46 +1.319358882e+03 +1.319358882e+03 +1.713838882e+03 +1.713838882e+03 +2.0000e+00 +1.6000e+01 +1.0000e+00 +7.0000e+00 +1.3000e+01 +2.0000e+00 +5.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01 +9.0000e+00 +0.0000e+00 +1.4000e+01 +5.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.4000e+01 +1.0000e+00
54 +8.417588819e+02 +8.417588819e+02 +1.236238882e+03 +1.236238882e+03 +8.0000e+00 +6.0000e+00 +0.0000e+00 +5.0000e+00 +1.1000e+01 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +7.0000e+00 +0.0000e+00 +1.2000e+01 +3.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.2000e+01 +0.0000e+00
62 +5.690900819e+02 +5.690900819e+02 +9.635700819e+02 +9.635700819e+02 +6.0000e+00 +4.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+01 +1.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00
70 +3.841924819e+02 +3.841924819e+02 +7.786724819e+02 +7.786724819e+02 +4.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00
78 +2.506836819e+02 +2.506836819e+02 +6.451636819e+02 +6.451636819e+02 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00
90 +1.551748819e+02 +1.551748819e+02 +5.496548819e+02 +5.496548819e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.330429396e+03 +3.330429396e+03 +3.083319396e+03 +3.083319396e+03 +1.6000e+01 +0.0000e+00 +9.0000e+00 +1.9000e+01 +1.1000e+01 +9.0000e+00 +5.0000e+00 +7.0000e+00 +1.0000e+01 +3.0000e+01 +1.9000e+01 +1.5000e+01 +1.0000e+01 +9.0000e+00 +8.0000e+00 +6.0000e+00 +1.8000e+01 +4.0000e+00 +1.4000e+01 +1.1000e+01
9 +2.433230996e+03 +2.433230996e+03 +2.186120996e+03 +2.186120996e+03 +1.1000e+01 +2.0000e+00 +7.0000e+00 +1.7000e+01 +9.0000e+00 +7.0000e+00 +3.0000e+00 +5.0000e+00 +8.0000e+00 +2.8000e+01 +1.7000e+01 +1.3000e+01 +8.0000e+00 +7.0000e+00 +6.0000e+00 +4.0000e+00 +1.6000e+01 +2.0000e+00 +1.2000e+01 +9.0000e+00
21 +1.449850196e+03 +1.449850196e+03 +1.202740196e+03 +1.202740196e+03 +0.0000e+00 +7.0000e+00 +4.0000e+00 +1.4000e+01 +6.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+00 +5.0000e+00 +2.5000e+01 +1.4000e+01 +1.0000e+01 +5.0000e+00 +4.0000e+00 +3.0000e+00 +1.0000e+00 +1.3000e+01 +0.0000e+00 +9.0000e+00 +6.0000e+00
33 +8.679621958e+02 +8.679621958e+02 +6.208521958e+02 +6.208521958e+02 +0.0000e+00 +2.0000e+00 +1.0000e+00 +1.1000e+01 +3.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.2000e+01 +1.1000e+01 +7.0000e+00 +2.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +6.0000e+00 +3.0000e+00
41 +6.306069958e+02 +6.306069958e+02 +3.834969958e+02 +3.834969958e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+01 +9.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00
53 +3.950917958e+02 +3.950917958e+02 +1.479817958e+02 +1.479817958e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +6.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
69 +2.273381958e+02 +2.273381958e+02 -1.977180416e+01 -1.977180416e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
85 +1.533637958e+02 +1.533637958e+02 -9.374620416e+01 -9.374620416e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.088423235e+03 +6.088423235e+03 +5.936383235e+03 +5.936383235e+03 +3.0000e+00 +1.9000e+01 +2.0000e+00 +1.8000e+01 +1.3000e+01 +1.0000e+00 +2.6000e+01 +2.8000e+01 +2.7000e+01 +1.8000e+01 +0.0000e+00 +8.0000e+00 +2.5000e+01 +7.0000e+00 +2.8000e+01 +1.3000e+01 +1.2000e+01 +1.5000e+01 +2.0000e+01 +2.4000e+01
3 +3.795311235e+03 +3.795311235e+03 +3.643271235e+03 +3.643271235e+03 +5.0000e+00 +1.6000e+01 +1.5000e+01 +1.0000e+00 +2.7000e+01 +7.0000e+00 +5.0000e+00 +9.0000e+00 +7.0000e+00 +7.0000e+00 +3.0000e+01 +2.1000e+01 +0.0000e+00 +2.6000e+01 +8.0000e+00 +7.0000e+00 +5.0000e+00 +4.0000e+00 +1.5000e+01 +2.0000e+00
19 +2.391797635e+03 +2.391797635e+03 +2.239757635e+03 +2.239757635e+03 +4.0000e+00 +9.0000e+00 +1.1000e+01 +0.0000e+00 +2.3000e+01 +3.0000e+00 +1.0000e+00 +5.0000e+00 +3.0000e+00 +3.0000e+00 +2.6000e+01 +1.7000e+01 +0.0000e+00 +2.2000e+01 +4.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00
34 +1.570362435e+03 +1.570362435e+03 +1.418322435e+03 +1.418322435e+03 +1.3000e+01 +8.0000e+00 +9.0000e+00 +1.5000e+01 +7.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +1.6000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +3.0000e+00 +0.0000e+00 +1.6000e+01 +8.0000e+00
46 +9.322760352e+02 +9.322760352e+02 +7.802360352e+02 +7.802360352e+02 +1.0000e+01 +5.0000e+00 +6.0000e+00 +1.2000e+01 +4.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +1.3000e+01 +1.1000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +5.0000e+00
54 +6.062440352e+02 +6.062440352e+02 +4.542040352e+02 +4.542040352e+02 +4.0000e+00 +7.0000e+00 +4.0000e+00 +1.0000e+01 +2.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.1000e+01 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+00
62 +3.943592352e+02 +3.943592352e+02 +2.423192352e+02 +2.423192352e+02 +1.0000e+00 +6.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +9.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+00
74 +1.952040352e+02 +1.952040352e+02 +4.316403520e+01 +4.316403520e+01 +0.0000e+00 +3.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +6.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00
82 +1.330408352e+02 +1.330408352e+02 -1.899916480e+01 -1.899916480e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.674601228e+03 +6.674601228e+03 +6.649351228e+03 +6.649351228e+03 +8.0000e+00 +1.5000e+01 +2.3000e+01 +2.4000e+01 +1.4000e+01 +2.0000e+00 +1.8000e+01 +2.3000e+01 +2.5000e+01 +2.4000e+01 +2.1000e+01 +7.0000e+00 +1.0000e+01 +3.0000e+01 +2.3000e+01 +6.0000e+00 +0.0000e+00 +1.5000e+01 +1.9000e+01 +1.4000e+01
2 +5.795762828e+03 +5.795762828e+03 +5.770512828e+03 +5.770512828e+03 +2.3000e+01 +2.4000e+01 +1.4000e+01 +1.1000e+01 +0.0000e+00 +1.9000e+01 +1.1000e+01 +1.2000e+01 +1.7000e+01 +3.0000e+00 +2.5000e+01 +1.8000e+01 +1.3000e+01 +2.4000e+01 +9.0000e+00 +8.0000e+00 +1.3000e+01 +2.5000e+01 +0.0000e+00 +2.8000e+01
18 +3.669497228e+03 +3.669497228e+03 +3.644247228e+03 +3.644247228e+03 +2.0000e+01 +1.9000e+01 +1.0000e+01 +7.0000e+00 +0.0000e+00 +1.5000e+01 +7.0000e+00 +8.0000e+00 +1.3000e+01 +0.0000e+00 +2.1000e+01 +1.4000e+01 +9.0000e+00 +2.0000e+01 +5.0000e+00 +4.0000e+00 +9.0000e+00 +2.1000e+01 +0.0000e+00 +2.4000e+01
30 +2.455044428e+03 +2.455044428e+03 +2.429794428e+03 +2.429794428e+03 +1.7000e+01 +1.6000e+01 +7.0000e+00 +4.0000e+00 +0.0000e+00 +1.2000e+01 +4.0000e+00 +5.0000e+00 +1.0000e+01 +0.0000e+00 +1.8000e+01 +1.1000e+01 +6.0000e+00 +1.7000e+01 +2.0000e+00 +1.0000e+00 +6.0000e+00 +1.8000e+01 +0.0000e+00 +2.1000e+01
46 +1.359015628e+03 +1.359015628e+03 +1.333765628e+03 +1.333765628e+03 +2.0000e+01 +5.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +6.0000e+00 +0.0000e+00 +1.4000e+01 +7.0000e+00 +2.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.4000e+01 +0.0000e+00 +1.7000e+01
54 +9.671020282e+02 +9.671020282e+02 +9.418520282e+02 +9.418520282e+02 +1.8000e+01 +3.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +1.5000e+01
66 +5.690732282e+02 +5.690732282e+02 +5.438232282e+02 +5.438232282e+02 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +1.2000e+01
74 +3.537836282e+02 +3.537836282e+02 +3.285336282e+02 +3.285336282e+02 +5.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.0000e+01
82 +2.224652282e+02 +2.224652282e+02 +1.972152282e+02 +1.972152282e+02 +3.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +8.0000e+00
90 +1.403500282e+02 +1.403500282e+02 +1.151000282e+02 +1.151000282e+02 +1.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +6.0000e+00
98 +8.608922816e+01 +8.608922816e+01 +6.083922816e+01 +6.083922816e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.708422583e+03 +5.708422583e+03 +5.710652583e+03 +5.710652583e+03 +1.0000e+00 +6.0000e+00 +1.6000e+01 +2.1000e+01 +6.0000e+00 +2.5000e+01 +5.0000e+00 +2.5000e+01 +2.2000e+01 +1.4000e+01 +1.1000e+01 +1.0000e+00 +1.4000e+01 +3.0000e+01 +1.9000e+01 +9.0000e+00 +1.3000e+01 +9.0000e+00 +2.3000e+01 +2.0000e+00
10 +3.748846583e+03 +3.748846583e+03 +3.751076583e+03 +3.751076583e+03 +2.0000e+00 +0.0000e+00 +5.0000e+00 +1.6000e+01 +2.8000e+01 +2.7000e+01 +1.0000e+01 +2.0000e+00 +1.1000e+01 +5.0000e+00 +5.0000e+00 +1.8000e+01 +1.1000e+01 +1.4000e+01 +2.3000e+01 +3.0000e+00 +6.0000e+00 +7.0000e+00 +1.0000e+00 +1.3000e+01
26 +2.358969783e+03 +2.358969783e+03 +2.361199783e+03 +2.361199783e+03 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.2000e+01 +2.4000e+01 +2.3000e+01 +6.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+00 +1.0000e+00 +1.4000e+01 +7.0000e+00 +1.0000e+01 +1.9000e+01 +0.0000e+00 +2.0000e+00 +3.0000e+00 +0.0000e+00 +9.0000e+00
42 +1.435619383e+03 +1.435619383e+03 +1.437849383e+03 +1.437849383e+03 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +2.0000e+01 +1.9000e+01 +2.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +3.0000e+00 +6.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00
54 +9.550433830e+02 +9.550433830e+02 +9.572733830e+02 +9.572733830e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +1.7000e+01 +1.6000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +3.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00
66 +6.167825830e+02 +6.167825830e+02 +6.190125830e+02 +6.190125830e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +1.4000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
78 +3.859041830e+02 +3.859041830e+02 +3.881341830e+02 +3.881341830e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
87 +2.341745830e+02 +2.341745830e+02 +2.364045830e+02 +2.364045830e+02 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +9.0000e+00 +4.0000e+00
91 +1.471345830e+02 +1.471345830e+02 +1.493645830e+02 +1.493645830e+02 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +2.0000e+00 +8.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.878060947e+03 +4.878060947e+03 +4.864980947e+03 +4.864980947e+03 +2.2000e+01 +1.6000e+01 +4.0000e+00 +1.7000e+01 +2.0000e+00 +1.1000e+01 +2.0000e+00 +2.1000e+01 +2.0000e+01 +2.3000e+01 +1.8000e+01 +1.8000e+01 +1.7000e+01 +1.7000e+01 +3.0000e+01 +7.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
4 +3.773260947e+03 +3.773260947e+03 +3.760180947e+03 +3.760180947e+03 +3.0000e+00 +2.1000e+01 +3.0000e+01 +7.0000e+00 +2.0000e+00 +3.0000e+00 +1.4000e+01 +1.0000e+00 +4.0000e+00 +1.0000e+00 +2.1000e+01 +1.5000e+01 +0.0000e+00 +4.0000e+00 +2.4000e+01 +3.0000e+00 +9.0000e+00 +0.0000e+00 +2.6000e+01 +2.2000e+01
20 +2.375286547e+03 +2.375286547e+03 +2.362206547e+03 +2.362206547e+03 +1.0000e+00 +1.6000e+01 +2.6000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01 +1.1000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+01 +0.0000e+00 +5.0000e+00 +0.0000e+00 +2.2000e+01 +1.8000e+01
