% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.729949282e+03 +6.729949282e+03 +7.124429282e+03 +7.124429282e+03 +3.0000e+01 +1.2000e+01 +1.1000e+01 +9.0000e+00 +1.1000e+01 +2.3000e+01 +2.8000e+01 +0.0000e+00 +2.0000e+00 +6.0000e+00 +2.0000e+00 +2.7000e+01 +1.3000e+01 +2.7000e+01 +2.4000e+01 +8.0000e+00 +1.8000e+01 +2.9000e+01 +7.0000e+00 +1.1000e+01
2 +5.713894882e+03 +5.713894882e+03 +6.108374882e+03 +6.108374882e+03 +2.0000e+00 +3.0000e+01 +1.6000e+01 +3.0000e+00 +1.0000e+00 +1.6000e+01 +2.3000e+01 +1.6000e+01 +9.0000e+00 +1.2000e+01 +5.0000e+00 +1.0000e+00 +1.1000e+01 +2.3000e+01 +2.0000e+01 +6.0000e+00 +2.8000e+01 +1.2000e+01 +2.0000e+00 +2.7000e+01
42 +3.851550882e+03 +3.851550882e+03 +4.246030882e+03 +4.246030882e+03 +0.0000e+00 +2.6000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +1.2000e+01 +1.9000e+01 +1.2000e+01 +5.0000e+00 +8.0000e+00 +1.0000e+00 +0.0000e+00 +7.0000e+00 +1.9000e+01 +1.6000e+01 +2.0000e+00 +2.4000e+01 +8.0000e+00 +0.0000e+00 +2.3000e+01
78 +2.501955682e+03 +2.501955682e+03 +2.896435682e+03 +2.896435682e+03 +1.1000e+01 +2.2000e+01 +5.0000e+00 +0.0000e+00 +1.0000e+00 +6.0000e+00 +1.0000e+00 +2.0000e+01 +1.8000e+01 +0.0000e+00 +1.6000e+01 +1.1000e+01 +5.0000e+00 +1.1000e+01 +1.2000e+01 +3.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +8.0000e+00
118 +1.452667682e+03 +1.452667682e+03 +1.847147682e+03 +1.847147682e+03 +7.0000e+00 +1.8000e+01 +1.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.6000e+01 +1.4000e+01 +0.0000e+00 +1.2000e+01 +7.0000e+00 +1.0000e+00 +7.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00
148 +9.304644819e+02 +9.304644819e+02 +1.324944482e+03 +1.324944482e+03 +4.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +1.1000e+01 +0.0000e+00 +9.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00
169 +6.289988819e+02 +6.289988819e+02 +1.023478882e+03 +1.023478882e+03 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00
199 +3.464516819e+02 +3.464516819e+02 +7.409316819e+02 +7.409316819e+02 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.601558996e+03 +5.601558996e+03 +5.354448996e+03 +5.354448996e+03 +1.2000e+01 +2.7000e+01 +1.1000e+01 +2.0000e+00 +1.7000e+01 +8.0000e+00 +2.1000e+01 +2.0000e+01 +6.0000e+00 +2.0000e+01 +3.0000e+00 +2.1000e+01 +2.3000e+01 +0.0000e+00 +2.7000e+01 +2.8000e+01 +1.2000e+01 +2.4000e+01 +5.0000e+00 +8.0000e+00
9 +3.609486996e+03 +3.609486996e+03 +3.362376996e+03 +3.362376996e+03 +9.0000e+00 +1.2000e+01 +2.0000e+01 +0.0000e+00 +4.0000e+00 +8.0000e+00 +1.0000e+01 +1.3000e+01 +2.3000e+01 +1.1000e+01 +2.8000e+01 +3.0000e+00 +1.0000e+01 +1.5000e+01 +0.0000e+00 +1.1000e+01 +1.0000e+00 +4.0000e+00 +2.9000e+01 +9.0000e+00
39 +2.497339796e+03 +2.497339796e+03 +2.250229796e+03 +2.250229796e+03 +6.0000e+00 +9.0000e+00 +1.7000e+01 +0.0000e+00 +1.0000e+00 +5.0000e+00 +7.0000e+00 +1.0000e+01 +2.0000e+01 +8.0000e+00 +2.5000e+01 +0.0000e+00 +7.0000e+00 +1.2000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +2.6000e+01 +6.0000e+00
79 +1.458429396e+03 +1.458429396e+03 +1.211319396e+03 +1.211319396e+03 +2.0000e+00 +5.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +6.0000e+00 +1.6000e+01 +4.0000e+00 +2.1000e+01 +0.0000e+00 +3.0000e+00 +8.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.2000e+01 +2.0000e+00
109 +9.713957958e+02 +9.713957958e+02 +7.242857958e+02 +7.242857958e+02 +0.0000e+00 +2.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.3000e+01 +1.0000e+00 +1.8000e+01 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.9000e+01 +0.0000e+00
139 +6.235461958e+02 +6.235461958e+02 +3.764361958e+02 +3.764361958e+02 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00
169 +3.938357958e+02 +3.938357958e+02 +1.467257958e+02 +1.467257958e+02 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00
190 +2.202133958e+02 +2.202133958e+02 -2.689660416e+01 -2.689660416e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.651016835e+03 +5.651016835e+03 +5.498976835e+03 +5.498976835e+03 +2.9000e+01 +5.0000e+00 +3.0000e+01 +1.8000e+01 +1.0000e+01 +1.1000e+01 +1.2000e+01 +1.0000e+00 +1.0000e+01 +1.0000e+01 +1.9000e+01 +7.0000e+00 +2.0000e+01 +2.9000e+01 +4.0000e+00 +2.0000e+00 +2.1000e+01 +9.0000e+00 +1.9000e+01 +2.5000e+01
20 +3.778268035e+03 +3.778268035e+03 +3.626228035e+03 +3.626228035e+03 +0.0000e+00 +7.0000e+00 +1.7000e+01 +1.8000e+01 +0.0000e+00 +4.0000e+00 +1.4000e+01 +5.0000e+00 +7.0000e+00 +1.1000e+01 +2.5000e+01 +0.0000e+00 +0.0000e+00 +2.2000e+01 +1.6000e+01 +1.8000e+01 +2.4000e+01 +1.0000e+00 +1.7000e+01 +2.4000e+01
59 +2.499447235e+03 +2.499447235e+03 +2.347407235e+03 +2.347407235e+03 +9.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +0.0000e+00 +7.0000e+00 +7.0000e+00 +1.7000e+01 +1.3000e+01 +0.0000e+00 +2.0000e+00 +9.0000e+00 +6.0000e+00 +0.0000e+00 +2.4000e+01 +1.8000e+01 +8.0000e+00 +1.7000e+01 +2.5000e+01
90 +1.499551235e+03 +1.499551235e+03 +1.347511235e+03 +1.347511235e+03 +0.0000e+00 +0.0000e+00 +1.0000e+01 +1.1000e+01 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.8000e+01 +0.0000e+00 +0.0000e+00 +1.5000e+01 +9.0000e+00 +1.1000e+01 +1.7000e+01 +0.0000e+00 +1.0000e+01 +1.7000e+01
119 +9.865128352e+02 +9.865128352e+02 +8.344728352e+02 +8.344728352e+02 +3.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.1000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +1.8000e+01 +1.2000e+01 +2.0000e+00 +1.1000e+01 +1.9000e+01
140 +5.984136352e+02 +5.984136352e+02 +4.463736352e+02 +4.463736352e+02 +0.0000e+00 +0.0000e+00 +5.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+01 +4.0000e+00 +6.0000e+00 +1.2000e+01 +0.0000e+00 +5.0000e+00 +1.2000e+01
160 +3.732200352e+02 +3.732200352e+02 +2.211800352e+02 +2.211800352e+02 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +8.0000e+00 +2.0000e+00 +4.0000e+00 +1.0000e+01 +0.0000e+00 +3.0000e+00 +1.0000e+01
180 +2.275400352e+02 +2.275400352e+02 +7.550003520e+01 +7.550003520e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +8.0000e+00
200 +1.553016352e+02 +1.553016352e+02 +3.261635200e+00 +3.261635200e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.798892428e+03 +4.798892428e+03 +4.773642428e+03 +4.773642428e+03 +9.0000e+00 +1.6000e+01 +2.4000e+01 +2.0000e+00 +1.8000e+01 +1.7000e+01 +5.0000e+00 +2.5000e+01 +1.2000e+01 +1.7000e+01 +8.0000e+00 +0.0000e+00 +2.0000e+00 +1.0000e+00 +5.0000e+00 +2.7000e+01 +7.0000e+00 +2.8000e+01 +2.0000e+01 +2.0000e+00
5 +3.520228428e+03 +3.520228428e+03 +3.494978428e+03 +3.494978428e+03 +3.0000e+01 +0.0000e+00 +1.0000e+00 +5.0000e+00 +7.0000e+00 +1.2000e+01 +2.8000e+01 +5.0000e+00 +1.2000e+01 +2.6000e+01 +7.0000e+00 +1.0000e+00 +6.0000e+00 +8.0000e+00 +1.8000e+01 +4.0000e+00 +6.0000e+00 +6.0000e+00 +1.0000e+00 +1.2000e+01
35 +2.499636428e+03 +2.499636428e+03 +2.474386428e+03 +2.474386428e+03 +2.7000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +4.0000e+00 +9.0000e+00 +2.5000e+01 +2.0000e+00 +9.0000e+00 +2.3000e+01 +4.0000e+00 +0.0000e+00 +3.0000e+00 +5.0000e+00 +1.5000e+01 +1.0000e+00 +3.0000e+00 +3.0000e+00 +0.0000e+00 +9.0000e+00
85 +1.422905228e+03 +1.422905228e+03 +1.397655228e+03 +1.397655228e+03 +2.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+01 +0.0000e+00 +4.0000e+00 +1.8000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00
115 +9.972844282e+02 +9.972844282e+02 +9.720344282e+02 +9.720344282e+02 +1.9000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.7000e+01 +0.0000e+00 +1.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00
146 +5.220732282e+02 +5.220732282e+02 +4.968232282e+02 +4.968232282e+02 +5.0000e+00 +7.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +8.0000e+00 +0.0000e+00 +1.3000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00
166 +3.371996282e+02 +3.371996282e+02 +3.119496282e+02 +3.119496282e+02 +3.0000e+00 +5.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +6.0000e+00 +0.0000e+00 +1.1000e+01 +3.0000e+00 +0.0000e+00 +0.0000e+00
186 +2.097564282e+02 +2.097564282e+02 +1.845064282e+02 +1.845064282e+02 +1.0000e+00 +3.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00 +9.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.295145783e+03 +4.295145783e+03 +4.297375783e+03 +4.297375783e+03 +2.0000e+00 +1.3000e+01 +1.0000e+00 +8.0000e+00 +2.0000e+01 +3.0000e+01 +3.0000e+00 +7.0000e+00 +1.8000e+01 +1.3000e+01 +4.0000e+00 +1.3000e+01 +2.9000e+01 +1.6000e+01 +8.0000e+00 +1.1000e+01 +3.0000e+00 +1.5000e+01 +1.4000e+01 +4.0000e+00
7 +3.892649783e+03 +3.892649783e+03 +3.894879783e+03 +3.894879783e+03 +3.0000e+00 +1.6000e+01 +2.3000e+01 +2.9000e+01 +1.0000e+01 +1.5000e+01 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +2.0000e+01 +1.4000e+01 +0.0000e+00 +3.0000e+00 +6.0000e+00 +4.0000e+00 +1.4000e+01 +2.3000e+01 +2.0000e+00 +1.8000e+01
47 +2.486790583e+03 +2.486790583e+03 +2.489020583e+03 +2.489020583e+03 +0.0000e+00 +1.2000e+01 +1.9000e+01 +2.5000e+01 +6.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.0000e+01 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+01 +1.9000e+01 +0.0000e+00 +1.4000e+01
81 +1.568732983e+03 +1.568732983e+03 +1.570962983e+03 +1.570962983e+03 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +2.2000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+01 +5.0000e+00 +0.0000e+00 +5.0000e+00 +2.1000e+01 +8.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +7.0000e+00 +6.0000e+00 +0.0000e+00
117 +9.753649830e+02 +9.753649830e+02 +9.775949830e+02 +9.775949830e+02 +0.0000e+00 +5.0000e+00 +1.2000e+01 +1.8000e+01 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.2000e+01 +0.0000e+00 +7.0000e+00
147 +5.990881830e+02 +5.990881830e+02 +6.013181830e+02 +6.013181830e+02 +0.0000e+00 +2.0000e+00 +9.0000e+00 +1.5000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +4.0000e+00
177 +3.676865830e+02 +3.676865830e+02 +3.699165830e+02 +3.699165830e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.748171347e+03 +5.748171347e+03 +5.735091347e+03 +5.735091347e+03 +1.0000e+00 +1.7000e+01 +0.0000e+00 +2.4000e+01 +1.4000e+01 +1.2000e+01 +2.5000e+01 +2.0000e+00 +2.0000e+00 +1.8000e+01 +5.0000e+00 +5.0000e+00 +1.8000e+01 +2.2000e+01 +2.5000e+01 +2.4000e+01 +2.7000e+01 +5.0000e+00 +2.1000e+01 +1.9000e+01
34 +3.524851347e+03 +3.524851347e+03 +3.511771347e+03 +3.511771347e+03 +9.0000e+00 +0.0000e+00 +1.6000e+01 +2.0000e+01 +2.0000e+01 +2.0000e+00 +1.3000e+01 +1.8000e+01 +1.2000e+01 +1.4000e+01 +0.0000e+00 +5.0000e+00 +1.1000e+01 +0.0000e+00 +2.0000e+01 +1.7000e+01 +1.2000e+01 +1.6000e+01 +1.6000e+01 +1.0000e+01
64 +2.308123347e+03 +2.308123347e+03 +2.295043347e+03 +2.295043347e+03 +6.0000e+00 +0.0000e+00 +1.3000e+01 +1.7000e+01 +1.7000e+01 +0.0000e+00 +1.0000e+01 +1.5000e+01 +9.0000e+00 +1.1000e+01 +0.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +1.7000e+01 +1.4000e+01 +9.0000e+00 +1.3000e+01 +1.3000e+01 +7.0000e+00
94 +1.396678547e+03 +1.396678547e+03 +1.383598547e+03 +1.383598547e+03 +3.0000e+00 +0.0000e+00 +1.0000e+01 +1.4000e+01 +1.4000e+01 +0.0000e+00 +7.0000e+00 +1.2000e+01 +6.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.4000e+01 +1.1000e+01 +6.0000e+00 +1.0000e+01 +1.0000e+01 +4.0000e+00
114 +9.455361466e+02 +9.455361466e+02 +9.324561466e+02 +9.324561466e+02 +1.0000e+00 +0.0000e+00 +8.0000e+00 +1.2000e+01 +1.2000e+01 +0.0000e+00 +5.0000e+00 +1.0000e+01 +4.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.2000e+01 +9.0000e+00 +4.0000e+00 +8.0000e+00 +8.0000e+00 +2.0000e+00
134 +6.129665466e+02 +6.129665466e+02 +5.998865466e+02 +5.998865466e+02 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.0000e+01 +1.0000e+01 +0.0000e+00 +3.0000e+00 +8.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.0000e+01 +7.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00
154 +3.741457466e+02 +3.741457466e+02 +3.610657466e+02 +3.610657466e+02 +0.0000e+00 +0.0000e+00 +4.0000e+00 +8.0000e+00 +8.0000e+00 +0.0000e+00 +1.0000e+00 +6.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +8.0000e+00 +5.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00
174 +2.167521466e+02 +2.167521466e+02 +2.036721466e+02 +2.036721466e+02 +0.0000e+00 +0.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +3.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00
194 +1.378209466e+02 +1.378209466e+02 +1.247409466e+02 +1.247409466e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.286814584e+03 +7.286814584e+03 +7.553974584e+03 +7.553974584e+03 +1.8000e+01 +0.0000e+00 +2.4000e+01 +0.0000e+00 +2.9000e+01 +2.8000e+01 +2.8000e+01 +1.6000e+01 +2.4000e+01 +2.4000e+01 +2.0000e+01 +2.2000e+01 +5.0000e+00 +6.0000e+00 +1.0000e+00 +0.0000e+00 +1.9000e+01 +5.0000e+00 +2.0000e+01 +1.7000e+01
3 +5.406140984e+03 +5.406140984e+03 +5.673300984e+03 +5.673300984e+03 +2.1000e+01 +7.0000e+00 +1.6000e+01 +6.0000e+00 +2.3000e+01 +4.0000e+00 +0.0000e+00 +3.0000e+01 +2.2000e+01 +2.1000e+01 +1.7000e+01 +2.0000e+00 +1.3000e+01 +0.0000e+00 +3.0000e+00 +1.3000e+01 +4.0000e+00 +2.5000e+01 +0.0000e+00 +2.1000e+01
