% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
12 +3.815970196e+03 +3.815970196e+03 +3.568860196e+03 +3.568860196e+03 +0.0000e+00 +1.4000e+01 +1.1000e+01 +8.0000e+00 +1.1000e+01 +1.5000e+01 +2.8000e+01 +3.0000e+00 +1.7000e+01 +1.6000e+01 +2.0000e+01 +1.0000e+00 +1.6000e+01 +1.3000e+01 +1.4000e+01 +1.4000e+01 +7.0000e+00 +1.2000e+01 +0.0000e+00 +2.8000e+01
92 +2.206491796e+03 +2.206491796e+03 +1.959381796e+03 +1.959381796e+03 +0.0000e+00 +1.0000e+01 +7.0000e+00 +4.0000e+00 +7.0000e+00 +1.1000e+01 +2.4000e+01 +0.0000e+00 +1.3000e+01 +1.2000e+01 +1.6000e+01 +0.0000e+00 +1.2000e+01 +9.0000e+00 +1.0000e+01 +1.0000e+01 +3.0000e+00 +8.0000e+00 +0.0000e+00 +2.4000e+01
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.624024835e+03 +4.624024835e+03 +4.471984835e+03 +4.471984835e+03 +0.0000e+00 +2.8000e+01 +8.0000e+00 +8.0000e+00 +2.0000e+00 +7.0000e+00 +1.0000e+01 +2.3000e+01 +2.0000e+00 +0.0000e+00 +2.6000e+01 +1.4000e+01 +1.6000e+01 +8.0000e+00 +2.9000e+01 +0.0000e+00 +2.1000e+01 +1.4000e+01 +1.1000e+01 +1.4000e+01
2 +3.785682435e+03 +3.785682435e+03 +3.633642435e+03 +3.633642435e+03 +1.7000e+01 +2.4000e+01 +7.0000e+00 +4.0000e+00 +1.1000e+01 +2.5000e+01 +6.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+00 +1.6000e+01 +7.0000e+00 +8.0000e+00 +4.0000e+00 +9.0000e+00 +1.0000e+00 +1.0000e+01 +2.6000e+01 +2.7000e+01 +0.0000e+00
82 +2.405028035e+03 +2.405028035e+03 +2.252988035e+03 +2.252988035e+03 +1.3000e+01 +2.0000e+01 +3.0000e+00 +0.0000e+00 +7.0000e+00 +2.1000e+01 +2.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.2000e+01 +3.0000e+00 +4.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +6.0000e+00 +2.2000e+01 +2.3000e+01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.720478028e+03 +5.720478028e+03 +5.695228028e+03 +5.695228028e+03 +1.4000e+01 +2.6000e+01 +4.0000e+00 +6.0000e+00 +3.0000e+01 +1.2000e+01 +1.5000e+01 +1.3000e+01 +1.7000e+01 +4.0000e+00 +3.0000e+01 +1.1000e+01 +8.0000e+00 +5.0000e+00 +7.0000e+00 +9.0000e+00 +3.0000e+01 +1.1000e+01 +3.0000e+01 +1.1000e+01
42 +3.685719628e+03 +3.685719628e+03 +3.660469628e+03 +3.660469628e+03 +1.8000e+01 +1.4000e+01 +1.8000e+01 +0.0000e+00 +2.2000e+01 +2.3000e+01 +1.0000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +7.0000e+00 +1.0000e+01 +7.0000e+00 +1.9000e+01 +8.0000e+00 +9.0000e+00 +9.0000e+00 +0.0000e+00 +2.0000e+01 +2.5000e+01
150 +2.437126028e+03 +2.437126028e+03 +2.411876028e+03 +2.411876028e+03 +1.7000e+01 +1.2000e+01 +9.0000e+00 +0.0000e+00 +2.1000e+01 +2.0000e+00 +0.0000e+00 +9.0000e+00 +1.7000e+01 +2.0000e+01 +1.1000e+01 +1.0000e+01 +3.0000e+00 +4.0000e+00 +0.0000e+00 +5.0000e+00 +7.0000e+00 +1.3000e+01 +1.0000e+00 +1.7000e+01
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.075216183e+03 +6.075216183e+03 +6.077446183e+03 +6.077446183e+03 +5.0000e+00 +9.0000e+00 +2.1000e+01 +2.3000e+01 +2.7000e+01 +1.8000e+01 +7.0000e+00 +2.1000e+01 +1.9000e+01 +1.7000e+01 +1.4000e+01 +1.0000e+00 +2.0000e+01 +1.1000e+01 +2.3000e+01 +2.4000e+01 +8.0000e+00 +1.1000e+01 +2.0000e+01 +5.0000e+00
23 +3.712675383e+03 +3.712675383e+03 +3.714905383e+03 +3.714905383e+03 +2.2000e+01 +2.1000e+01 +1.3000e+01 +4.0000e+00 +1.1000e+01 +2.4000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+00 +2.8000e+01 +0.0000e+00 +0.0000e+00 +1.1000e+01 +1.6000e+01 +4.0000e+00 +5.0000e+00 +1.9000e+01 +1.5000e+01 +8.0000e+00 +9.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.739923347e+03 +6.739923347e+03 +6.726843347e+03 +6.726843347e+03 +1.6000e+01 +1.9000e+01 +1.4000e+01 +6.0000e+00 +1.4000e+01 +1.4000e+01 +4.0000e+00 +2.3000e+01 +3.0000e+01 +3.0000e+01 +2.7000e+01 +1.0000e+00 +2.0000e+00 +2.1000e+01 +0.0000e+00 +1.7000e+01 +2.7000e+01 +0.0000e+00 +1.6000e+01 +2.3000e+01
2 +5.633464147e+03 +5.633464147e+03 +5.620384147e+03 +5.620384147e+03 +6.0000e+00 +1.5000e+01 +3.0000e+00 +2.4000e+01 +1.1000e+01 +4.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +2.5000e+01 +2.0000e+01 +1.2000e+01 +1.9000e+01 +1.8000e+01 +2.7000e+01 +2.6000e+01 +7.0000e+00 +2.2000e+01 +7.0000e+00 +3.0000e+01
12 +3.027873747e+03 +3.027873747e+03 +3.014793747e+03 +3.014793747e+03 +3.0000e+01 +1.4000e+01 +2.0000e+00 +2.7000e+01 +7.0000e+00 +1.1000e+01 +1.5000e+01 +5.0000e+00 +1.6000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +7.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +1.6000e+01 +0.0000e+00 +1.2000e+01
52 +2.366817747e+03 +2.366817747e+03 +2.353737747e+03 +2.353737747e+03 +2.8000e+01 +1.2000e+01 +0.0000e+00 +2.5000e+01 +5.0000e+00 +9.0000e+00 +1.3000e+01 +3.0000e+00 +1.4000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.4000e+01 +0.0000e+00 +1.0000e+01
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.629272184e+03 +6.629272184e+03 +6.896432184e+03 +6.896432184e+03 +1.1000e+01 +1.4000e+01 +2.4000e+01 +1.9000e+01 +1.2000e+01 +2.6000e+01 +4.0000e+00 +0.0000e+00 +8.0000e+00 +1.4000e+01 +2.0000e+01 +3.0000e+01 +8.0000e+00 +0.0000e+00 +2.0000e+01 +2.8000e+01 +2.0000e+01 +0.0000e+00 +1.1000e+01 +2.1000e+01
2 +4.479675384e+03 +4.479675384e+03 +4.746835384e+03 +4.746835384e+03 +2.3000e+01 +2.2000e+01 +8.0000e+00 +2.4000e+01 +7.0000e+00 +0.0000e+00 +1.9000e+01 +1.3000e+01 +5.0000e+00 +1.0000e+01 +1.7000e+01 +1.2000e+01 +1.0000e+00 +1.3000e+01 +1.2000e+01 +0.0000e+00 +2.4000e+01 +6.0000e+00 +7.0000e+00 +1.0000e+00
9 +3.491692984e+03 +3.491692984e+03 +3.758852984e+03 +3.758852984e+03 +1.3000e+01 +7.0000e+00 +1.8000e+01 +1.8000e+01 +6.0000e+00 +2.1000e+01 +1.0000e+01 +1.4000e+01 +1.0000e+00 +1.2000e+01 +6.0000e+00 +1.6000e+01 +8.0000e+00 +5.0000e+00 +1.2000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +1.2000e+01 +1.9000e+01
69 +2.301334584e+03 +2.301334584e+03 +2.568494584e+03 +2.568494584e+03 +1.0000e+01 +4.0000e+00 +1.5000e+01 +1.5000e+01 +3.0000e+00 +1.8000e+01 +7.0000e+00 +1.1000e+01 +0.0000e+00 +9.0000e+00 +3.0000e+00 +1.3000e+01 +5.0000e+00 +2.0000e+00 +9.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +9.0000e+00 +1.6000e+01
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +9.884609309e+03 +9.884609309e+03 +9.888319309e+03 +9.888319309e+03 +1.7000e+01 +2.4000e+01 +1.9000e+01 +3.0000e+01 +2.6000e+01 +0.0000e+00 +2.8000e+01 +8.0000e+00 +1.4000e+01 +3.0000e+01 +2.1000e+01 +1.9000e+01 +1.4000e+01 +1.1000e+01 +2.9000e+01 +1.0000e+01 +2.7000e+01 +2.7000e+01 +1.3000e+01 +2.4000e+01
2 +6.036346909e+03 +6.036346909e+03 +6.040056909e+03 +6.040056909e+03 +2.4000e+01 +2.9000e+01 +2.0000e+01 +0.0000e+00 +8.0000e+00 +6.0000e+00 +2.4000e+01 +2.3000e+01 +1.8000e+01 +4.0000e+00 +8.0000e+00 +2.3000e+01 +2.2000e+01 +2.0000e+00 +7.0000e+00 +2.5000e+01 +2.1000e+01 +6.0000e+00 +1.0000e+00 +6.0000e+00
67 +3.831249309e+03 +3.831249309e+03 +3.834959309e+03 +3.834959309e+03 +1.9000e+01 +0.0000e+00 +1.6000e+01 +1.6000e+01 +0.0000e+00 +4.0000e+00 +1.6000e+01 +1.0000e+01 +2.7000e+01 +5.0000e+00 +0.0000e+00 +4.0000e+00 +2.2000e+01 +2.0000e+01 +0.0000e+00 +7.0000e+00 +2.0000e+00 +1.4000e+01 +0.0000e+00 +2.4000e+01
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.432426233e+03 +6.432426233e+03 +6.527206233e+03 +6.527206233e+03 +1.0000e+01 +2.0000e+00 +2.5000e+01 +2.0000e+01 +9.0000e+00 +2.1000e+01 +1.0000e+00 +2.7000e+01 +2.0000e+00 +1.8000e+01 +3.0000e+01 +7.0000e+00 +8.0000e+00 +7.0000e+00 +1.0000e+01 +1.5000e+01 +5.0000e+00 +3.0000e+01 +2.9000e+01 +2.8000e+01
2 +5.558797433e+03 +5.558797433e+03 +5.653577433e+03 +5.653577433e+03 +2.0000e+01 +2.9000e+01 +1.4000e+01 +8.0000e+00 +1.1000e+01 +0.0000e+00 +1.0000e+01 +3.0000e+01 +2.0000e+00 +2.1000e+01 +9.0000e+00 +1.9000e+01 +1.6000e+01 +2.0000e+01 +8.0000e+00 +1.3000e+01 +2.6000e+01 +7.0000e+00 +2.3000e+01 +6.0000e+00
27 +3.777330233e+03 +3.777330233e+03 +3.872110233e+03 +3.872110233e+03 +2.3000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+01 +1.0000e+00 +1.1000e+01 +2.2000e+01 +5.0000e+00 +4.0000e+00 +1.0000e+01 +9.0000e+00 +1.3000e+01 +2.1000e+01 +2.2000e+01 +1.8000e+01 +2.6000e+01 +4.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
177 +2.411467833e+03 +2.411467833e+03 +2.506247833e+03 +2.506247833e+03 +1.3000e+01 +1.3000e+01 +1.4000e+01 +0.0000e+00 +2.2000e+01 +0.0000e+00 +2.0000e+00 +1.3000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +3.0000e+00 +5.0000e+00 +1.7000e+01 +6.0000e+00 +1.1000e+01 +3.0000e+00 +2.6000e+01 +1.2000e+01
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.613900620e+03 +5.613900620e+03 +5.847820620e+03 +5.847820620e+03 +1.1000e+01 +8.0000e+00 +2.0000e+01 +1.2000e+01 +3.0000e+01 +1.0000e+01 +1.0000e+01 +2.5000e+01 +2.3000e+01 +2.0000e+01 +3.0000e+00 +1.2000e+01 +2.6000e+01 +1.0000e+00 +1.0000e+01 +2.4000e+01 +6.0000e+00 +2.1000e+01 +1.2000e+01 +5.0000e+00
38 +3.764055820e+03 +3.764055820e+03 +3.997975820e+03 +3.997975820e+03 +2.0000e+00 +1.2000e+01 +2.9000e+01 +3.0000e+00 +9.0000e+00 +1.0000e+01 +1.8000e+01 +1.8000e+01 +1.0000e+01 +6.0000e+00 +6.0000e+00 +1.2000e+01 +1.7000e+01 +0.0000e+00 +2.4000e+01 +6.0000e+00 +2.1000e+01 +0.0000e+00 +3.0000e+00 +1.5000e+01
167 +2.422017420e+03 +2.422017420e+03 +2.655937420e+03 +2.655937420e+03 +7.0000e+00 +0.0000e+00 +6.0000e+00 +0.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +2.1000e+01 +1.4000e+01 +5.0000e+00 +2.2000e+01 +2.0000e+00 +5.0000e+00 +8.0000e+00 +1.0000e+00 +7.0000e+00 +1.7000e+01 +1.2000e+01 +1.3000e+01 +1.6000e+01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.551040436e+03 +6.551040436e+03 +6.490120436e+03 +6.490120436e+03 +4.0000e+00 +2.8000e+01 +2.5000e+01 +7.0000e+00 +1.1000e+01 +0.0000e+00 +2.0000e+00 +1.5000e+01 +7.0000e+00 +5.0000e+00 +2.5000e+01 +1.4000e+01 +2.2000e+01 +2.2000e+01 +1.1000e+01 +2.7000e+01 +2.8000e+01 +1.2000e+01 +1.0000e+01 +2.8000e+01
2 +5.416669236e+03 +5.416669236e+03 +5.355749236e+03 +5.355749236e+03 +6.0000e+00 +1.5000e+01 +2.0000e+01 +2.1000e+01 +2.5000e+01 +2.9000e+01 +1.5000e+01 +8.0000e+00 +1.1000e+01 +7.0000e+00 +2.0000e+00 +1.0000e+00 +4.0000e+00 +2.7000e+01 +1.7000e+01 +1.9000e+01 +1.6000e+01 +1.0000e+01 +1.5000e+01 +1.9000e+01
24 +3.541549236e+03 +3.541549236e+03 +3.480629236e+03 +3.480629236e+03 +2.1000e+01 +1.6000e+01 +1.7000e+01 +1.0000e+00 +1.5000e+01 +1.7000e+01 +1.0000e+01 +0.0000e+00 +3.0000e+00 +2.4000e+01 +0.0000e+00 +9.0000e+00 +9.0000e+00 +4.0000e+00 +2.7000e+01 +1.0000e+01 +0.0000e+00 +1.5000e+01 +1.1000e+01 +4.0000e+00
84 +2.413269236e+03 +2.413269236e+03 +2.352349236e+03 +2.352349236e+03 +1.8000e+01 +1.3000e+01 +1.4000e+01 +0.0000e+00 +1.2000e+01 +1.4000e+01 +7.0000e+00 +0.0000e+00 +0.0000e+00 +2.1000e+01 +0.0000e+00 +6.0000e+00 +6.0000e+00 +1.0000e+00 +2.4000e+01 +7.0000e+00 +0.0000e+00 +1.2000e+01 +8.0000e+00 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.345106572e+03 +7.345106572e+03 +7.325626572e+03 +7.325626572e+03 +2.7000e+01 +3.0000e+01 +1.1000e+01 +2.4000e+01 +2.9000e+01 +1.2000e+01 +1.3000e+01 +1.0000e+01 +2.9000e+01 +9.0000e+00 +9.0000e+00 +1.0000e+00 +2.2000e+01 +0.0000e+00 +2.8000e+01 +8.0000e+00 +2.5000e+01 +1.0000e+01 +1.6000e+01 +2.9000e+01
3 +4.915956172e+03 +4.915956172e+03 +4.896476172e+03 +4.896476172e+03 +2.4000e+01 +1.6000e+01 +1.8000e+01 +3.0000e+01 +2.0000e+00 +6.0000e+00 +2.5000e+01 +2.9000e+01 +2.0000e+00 +6.0000e+00 +0.0000e+00 +1.0000e+00 +1.1000e+01 +2.0000e+01 +0.0000e+00 +2.0000e+00 +9.0000e+00 +2.6000e+01 +2.0000e+00 +1.2000e+01
11 +3.476012172e+03 +3.476012172e+03 +3.456532172e+03 +3.456532172e+03 +3.0000e+00 +6.0000e+00 +1.7000e+01 +2.3000e+01 +1.0000e+00 +6.0000e+00 +7.0000e+00 +8.0000e+00 +2.0000e+01 +1.2000e+01 +0.0000e+00 +0.0000e+00 +6.0000e+00 +1.7000e+01 +5.0000e+00 +1.6000e+01 +2.3000e+01 +1.6000e+01 +2.7000e+01 +6.0000e+00
71 +2.384898572e+03 +2.384898572e+03 +2.365418572e+03 +2.365418572e+03 +0.0000e+00 +3.0000e+00 +1.4000e+01 +2.0000e+01 +0.0000e+00 +3.0000e+00 +4.0000e+00 +5.0000e+00 +1.7000e+01 +9.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.4000e+01 +2.0000e+00 +1.3000e+01 +2.0000e+01 +1.3000e+01 +2.4000e+01 +3.0000e+00
% function evaluation | noise-free fitness - Fopt (1.344700000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.661659866e+03 +8.661659866e+03 +8.796129866e+03 +8.796129866e+03 +2.4000e+01 +1.8000e+01 +0.0000e+00 +2.7000e+01 +0.0000e+00 +2.0000e+01 +1.5000e+01 +2.5000e+01 +2.8000e+01 +2.7000e+01 +1.5000e+01 +2.6000e+01 +1.8000e+01 +1.8000e+01 +1.8000e+01 +1.2000e+01 +6.0000e+00 +3.0000e+01 +4.0000e+00 +1.9000e+01
3 +5.668183066e+03 +5.668183066e+03 +5.802653066e+03 +5.802653066e+03 +1.1000e+01 +0.0000e+00 +1.7000e+01 +2.6000e+01 +0.0000e+00 +3.0000e+01 +2.0000e+00 +1.7000e+01 +2.3000e+01 +1.8000e+01 +0.0000e+00 +2.7000e+01 +6.0000e+00 +6.0000e+00 +1.1000e+01 +1.0000e+01 +5.0000e+00 +9.0000e+00 +8.0000e+00 +2.5000e+01
53 +3.663344666e+03 +3.663344666e+03 +3.797814666e+03 +3.797814666e+03 +3.0000e+00 +3.0000e+00 +1.4000e+01 +2.0000e+01 +1.2000e+01 +1.0000e+00 +9.0000e+00 +1.5000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +3.0000e+00 +1.0000e+00 +5.0000e+00 +1.3000e+01 +2.3000e+01 +1.9000e+01 +0.0000e+00 +2.5000e+01 +1.3000e+01
% function evaluation | noise-free fitness - Fopt (4.453500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.847106745e+03 +5.847106745e+03 +6.292456745e+03 +6.292456745e+03 +5.0000e+00 +1.9000e+01 +2.1000e+01 +2.6000e+01 +2.0000e+01 +2.3000e+01 +1.4000e+01 +2.3000e+01 +0.0000e+00 +1.9000e+01 +7.0000e+00 +8.0000e+00 +1.6000e+01 +6.0000e+00 +5.0000e+00 +2.6000e+01 +6.0000e+00 +3.0000e+01 +1.9000e+01 +1.1000e+01
7 +3.964791545e+03 +3.964791545e+03 +4.410141545e+03 +4.410141545e+03 +1.0000e+00 +0.0000e+00 +1.9000e+01 +1.0000e+01 +2.0000e+00 +1.2000e+01 +8.0000e+00 +0.0000e+00 +3.0000e+00 +2.4000e+01 +2.8000e+01 +1.6000e+01 +3.0000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +2.2000e+01 +1.8000e+01
88 +2.261001145e+03 +2.261001145e+03 +2.706351145e+03 +2.706351145e+03 +1.4000e+01 +6.0000e+00 +8.0000e+00 +7.0000e+00 +6.0000e+00 +1.3000e+01 +0.0000e+00 +1.2000e+01 +2.0000e+00 +8.0000e+00 +1.0000e+00 +2.5000e+01 +5.0000e+00 +2.3000e+01 +3.0000e+00 +1.0000e+01 +1.2000e+01 +0.0000e+00 +3.0000e+00 +0.0000e+00
