% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
200 +2.880285094e+02 +2.880285094e+02 +2.917385094e+02 +2.917385094e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00 +4.0000e+00 +4.0000e+00 +4.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.159107833e+03 +6.159107833e+03 +6.253887833e+03 +6.253887833e+03 +9.0000e+00 +1.5000e+01 +3.0000e+01 +1.9000e+01 +2.2000e+01 +2.1000e+01 +1.9000e+01 +1.3000e+01 +0.0000e+00 +3.0000e+01 +1.1000e+01 +2.0000e+00 +2.9000e+01 +1.0000e+00 +1.9000e+01 +1.0000e+00 +3.0000e+01 +2.1000e+01 +2.0000e+00 +2.0000e+00
2 +1.725088633e+03 +1.725088633e+03 +1.819868633e+03 +1.819868633e+03 +0.0000e+00 +2.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.6000e+01 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +7.0000e+00 +5.0000e+00 +0.0000e+00 +1.7000e+01 +0.0000e+00 +2.6000e+01 +1.6000e+01 +7.0000e+00 +7.0000e+00
22 +1.534477433e+03 +1.534477433e+03 +1.629257433e+03 +1.629257433e+03 +0.0000e+00 +1.0000e+00 +0.0000e+00 +6.0000e+00 +2.5000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +0.0000e+00 +0.0000e+00 +3.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00
62 +8.549590330e+02 +8.549590330e+02 +9.497390330e+02 +9.497390330e+02 +5.0000e+00 +8.0000e+00 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +1.0000e+00 +1.3000e+01 +1.3000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.3000e+01 +1.0000e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.423372620e+03 +6.423372620e+03 +6.657292620e+03 +6.657292620e+03 +2.5000e+01 +5.0000e+00 +5.0000e+00 +2.3000e+01 +1.9000e+01 +6.0000e+00 +2.3000e+01 +2.4000e+01 +1.5000e+01 +5.0000e+00 +1.0000e+01 +5.0000e+00 +2.8000e+01 +2.5000e+01 +5.0000e+00 +1.4000e+01 +2.5000e+01 +5.0000e+00 +1.4000e+01 +2.5000e+01
3 +4.729454220e+03 +4.729454220e+03 +4.963374220e+03 +4.963374220e+03 +1.7000e+01 +3.0000e+01 +8.0000e+00 +4.0000e+00 +2.0000e+01 +7.0000e+00 +4.0000e+00 +1.6000e+01 +2.5000e+01 +5.0000e+00 +6.0000e+00 +8.0000e+00 +1.6000e+01 +1.8000e+01 +8.0000e+00 +1.3000e+01 +2.3000e+01 +8.0000e+00 +1.3000e+01 +1.8000e+01
4 +2.163083020e+03 +2.163083020e+03 +2.397003020e+03 +2.397003020e+03 +1.4000e+01 +2.1000e+01 +8.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+01 +9.0000e+00 +5.0000e+00 +1.1000e+01 +8.0000e+00 +6.0000e+00 +1.3000e+01 +1.0000e+01 +4.0000e+00 +1.0000e+00 +1.0000e+01 +4.0000e+00 +1.3000e+01
24 +9.389694195e+02 +9.389694195e+02 +1.172889420e+03 +1.172889420e+03 +3.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +3.0000e+00 +1.2000e+01 +1.2000e+01 +5.0000e+00 +3.0000e+00 +0.0000e+00 +8.0000e+00 +3.0000e+00 +0.0000e+00 +7.0000e+00 +8.0000e+00 +1.9000e+01 +3.0000e+00 +7.0000e+00 +4.0000e+00
44 +2.729582195e+02 +2.729582195e+02 +5.068782195e+02 +5.068782195e+02 +0.0000e+00 +6.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +2.0000e+00 +3.0000e+00 +6.0000e+00 +2.0000e+00 +4.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +2.0000e+00 +6.0000e+00 +6.0000e+00
64 +1.834110195e+02 +1.834110195e+02 +4.173310195e+02 +4.173310195e+02 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +3.0000e+00 +3.0000e+00 +5.0000e+00 +1.0000e+00 +0.0000e+00 +2.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +3.0000e+00 +1.0000e+00 +5.0000e+00 +5.0000e+00 +1.0000e+00
84 +1.046942195e+02 +1.046942195e+02 +3.386142195e+02 +3.386142195e+02 +1.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +7.827720436e+03 +7.827720436e+03 +7.766800436e+03 +7.766800436e+03 +1.4000e+01 +1.8000e+01 +2.8000e+01 +9.0000e+00 +4.0000e+00 +2.7000e+01 +2.7000e+01 +2.8000e+01 +2.7000e+01 +1.8000e+01 +1.2000e+01 +9.0000e+00 +2.0000e+01 +1.0000e+01 +9.0000e+00 +9.0000e+00 +2.7000e+01 +2.7000e+01 +1.2000e+01 +2.7000e+01
6 +4.771120436e+03 +4.771120436e+03 +4.710200436e+03 +4.710200436e+03 +2.8000e+01 +1.0000e+00 +1.0000e+00 +5.0000e+00 +2.4000e+01 +8.0000e+00 +2.4000e+01 +1.0000e+00 +2.4000e+01 +0.0000e+00 +1.5000e+01 +5.0000e+00 +1.5000e+01 +3.0000e+00 +5.0000e+00 +5.0000e+00 +2.4000e+01 +2.4000e+01 +1.5000e+01 +8.0000e+00
