% function evaluation | noise-free fitness - Fopt (7.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
% function evaluation | noise-free fitness - Fopt (-2.471100000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.759206996e+03 +6.759206996e+03 +6.512096996e+03 +6.512096996e+03 +2.1000e+01 +2.2000e+01 +1.9000e+01 +1.6000e+01 +1.0000e+00 +3.0000e+01 +3.0000e+01 +0.0000e+00 +1.8000e+01 +0.0000e+00 +2.0000e+00 +3.0000e+01 +2.0000e+01 +1.8000e+01 +2.3000e+01 +6.0000e+00 +1.6000e+01 +3.0000e+01 +4.0000e+00 +1.3000e+01
3 +3.098667796e+03 +3.098667796e+03 +2.851557796e+03 +2.851557796e+03 +6.0000e+00 +8.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.0000e+01 +1.6000e+01 +5.0000e+00 +1.9000e+01 +2.3000e+01 +4.0000e+00 +2.0000e+01 +4.0000e+00 +1.1000e+01 +8.0000e+00 +2.3000e+01 +0.0000e+00 +0.0000e+00 +2.4000e+01 +1.4000e+01
5 +2.243566996e+03 +2.243566996e+03 +1.996456996e+03 +1.996456996e+03 +4.0000e+00 +1.8000e+01 +1.1000e+01 +7.0000e+00 +6.0000e+00 +0.0000e+00 +2.1000e+01 +3.0000e+00 +5.0000e+00 +0.0000e+00 +4.0000e+00 +1.0000e+00 +2.0000e+01 +3.0000e+00 +2.7000e+01 +1.7000e+01 +2.0000e+00 +0.0000e+00 +7.0000e+00 +2.0000e+00
65 +1.464016596e+03 +1.464016596e+03 +1.216906596e+03 +1.216906596e+03 +1.0000e+00 +1.5000e+01 +8.0000e+00 +4.0000e+00 +3.0000e+00 +0.0000e+00 +1.8000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +1.7000e+01 +0.0000e+00 +2.4000e+01 +1.4000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00
125 +9.270213958e+02 +9.270213958e+02 +6.799113958e+02 +6.799113958e+02 +0.0000e+00 +1.2000e+01 +5.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.4000e+01 +0.0000e+00 +2.1000e+01 +1.1000e+01 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
185 +5.686949958e+02 +5.686949958e+02 +3.215849958e+02 +3.215849958e+02 +0.0000e+00 +9.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.8000e+01 +8.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.520400000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.788215235e+03 +4.788215235e+03 +4.636175235e+03 +4.636175235e+03 +1.8000e+01 +2.0000e+00 +1.2000e+01 +1.7000e+01 +2.9000e+01 +1.2000e+01 +2.8000e+01 +1.1000e+01 +1.0000e+00 +1.1000e+01 +6.0000e+00 +3.0000e+00 +1.8000e+01 +6.0000e+00 +8.0000e+00 +1.5000e+01 +5.0000e+00 +2.5000e+01 +5.0000e+00 +3.0000e+01
11 +3.973052035e+03 +3.973052035e+03 +3.821012035e+03 +3.821012035e+03 +1.3000e+01 +3.0000e+00 +2.6000e+01 +1.1000e+01 +8.0000e+00 +2.9000e+01 +4.0000e+00 +4.0000e+00 +1.1000e+01 +2.3000e+01 +6.0000e+00 +9.0000e+00 +0.0000e+00 +9.0000e+00 +3.0000e+00 +1.5000e+01 +1.0000e+01 +5.0000e+00 +1.9000e+01 +2.8000e+01
36 +2.505727235e+03 +2.505727235e+03 +2.353687235e+03 +2.353687235e+03 +1.9000e+01 +2.1000e+01 +0.0000e+00 +1.4000e+01 +5.0000e+00 +5.0000e+00 +1.2000e+01 +1.7000e+01 +1.5000e+01 +9.0000e+00 +3.0000e+00 +7.0000e+00 +0.0000e+00 +6.0000e+00 +1.9000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +2.4000e+01
116 +1.429352835e+03 +1.429352835e+03 +1.277312835e+03 +1.277312835e+03 +1.5000e+01 +1.7000e+01 +0.0000e+00 +1.0000e+01 +1.0000e+00 +1.0000e+00 +8.0000e+00 +1.3000e+01 +1.1000e+01 +5.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +2.0000e+00 +1.5000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+01
176 +8.887592352e+02 +8.887592352e+02 +7.367192352e+02 +7.367192352e+02 +1.2000e+01 +1.4000e+01 +0.0000e+00 +7.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +1.0000e+01 +8.0000e+00 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.7000e+01
% function evaluation | noise-free fitness - Fopt (-2.525000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.711031628e+03 +5.711031628e+03 +5.685781628e+03 +5.685781628e+03 +2.0000e+00 +9.0000e+00 +2.5000e+01 +1.7000e+01 +0.0000e+00 +1.2000e+01 +1.4000e+01 +2.6000e+01 +2.0000e+00 +2.3000e+01 +5.0000e+00 +2.3000e+01 +7.0000e+00 +2.5000e+01 +2.0000e+01 +4.0000e+00 +2.7000e+01 +1.5000e+01 +7.0000e+00 +9.0000e+00
5 +3.673794828e+03 +3.673794828e+03 +3.648544828e+03 +3.648544828e+03 +2.0000e+01 +1.0000e+00 +2.1000e+01 +2.5000e+01 +4.0000e+00 +1.1000e+01 +2.5000e+01 +1.0000e+01 +3.0000e+00 +1.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +5.0000e+00 +2.4000e+01 +1.7000e+01 +8.0000e+00 +3.0000e+00
85 +2.400545228e+03 +2.400545228e+03 +2.375295228e+03 +2.375295228e+03 +1.6000e+01 +0.0000e+00 +1.7000e+01 +2.1000e+01 +0.0000e+00 +7.0000e+00 +2.1000e+01 +6.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +1.0000e+00 +2.0000e+01 +1.3000e+01 +4.0000e+00 +0.0000e+00
165 +1.473070028e+03 +1.473070028e+03 +1.447820028e+03 +1.447820028e+03 +1.2000e+01 +0.0000e+00 +1.3000e+01 +1.7000e+01 +0.0000e+00 +3.0000e+00 +1.7000e+01 +2.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.6000e+01 +9.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.230000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.643873783e+03 +5.643873783e+03 +5.646103783e+03 +5.646103783e+03 +2.5000e+01 +9.0000e+00 +2.2000e+01 +2.3000e+01 +1.2000e+01 +1.9000e+01 +1.5000e+01 +1.1000e+01 +1.0000e+01 +1.8000e+01 +2.2000e+01 +1.0000e+01 +1.0000e+01 +1.4000e+01 +9.0000e+00 +1.0000e+00 +2.4000e+01 +3.0000e+01 +1.1000e+01 +8.0000e+00
26 +3.596657783e+03 +3.596657783e+03 +3.598887783e+03 +3.598887783e+03 +1.0000e+00 +1.0000e+01 +8.0000e+00 +2.3000e+01 +2.0000e+00 +2.5000e+01 +5.0000e+00 +3.0000e+00 +1.0000e+00 +5.0000e+00 +1.0000e+00 +7.0000e+00 +0.0000e+00 +1.2000e+01 +6.0000e+00 +1.9000e+01 +3.0000e+00 +2.0000e+01 +2.6000e+01 +0.0000e+00
106 +2.338006583e+03 +2.338006583e+03 +2.340236583e+03 +2.340236583e+03 +0.0000e+00 +6.0000e+00 +4.0000e+00 +1.9000e+01 +0.0000e+00 +2.1000e+01 +1.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +3.0000e+00 +0.0000e+00 +8.0000e+00 +2.0000e+00 +1.5000e+01 +0.0000e+00 +1.6000e+01 +2.2000e+01 +0.0000e+00
186 +1.457254583e+03 +1.457254583e+03 +1.459484583e+03 +1.459484583e+03 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.5000e+01 +0.0000e+00 +1.7000e+01 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00 +1.1000e+01 +0.0000e+00 +1.2000e+01 +1.8000e+01 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.308000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.045280147e+03 +5.045280147e+03 +5.032200147e+03 +5.032200147e+03 +7.0000e+00 +8.0000e+00 +2.4000e+01 +1.6000e+01 +1.6000e+01 +0.0000e+00 +1.0000e+01 +1.0000e+00 +0.0000e+00 +7.0000e+00 +6.0000e+00 +1.9000e+01 +2.6000e+01 +1.8000e+01 +2.3000e+01 +2.9000e+01 +1.5000e+01 +2.0000e+00 +1.3000e+01 +2.8000e+01
17 +3.681238547e+03 +3.681238547e+03 +3.668158547e+03 +3.668158547e+03 +1.6000e+01 +1.1000e+01 +4.0000e+00 +4.0000e+00 +8.0000e+00 +1.6000e+01 +0.0000e+00 +2.1000e+01 +0.0000e+00 +8.0000e+00 +0.0000e+00 +7.0000e+00 +5.0000e+00 +9.0000e+00 +3.0000e+01 +1.5000e+01 +1.8000e+01 +4.0000e+00 +2.0000e+01 +1.4000e+01
79 +2.383872147e+03 +2.383872147e+03 +2.370792147e+03 +2.370792147e+03 +2.2000e+01 +0.0000e+00 +1.5000e+01 +0.0000e+00 +1.0000e+00 +1.8000e+01 +2.0000e+00 +5.0000e+00 +1.5000e+01 +9.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +1.2000e+01 +2.4000e+01 +0.0000e+00 +8.0000e+00 +5.0000e+00 +0.0000e+00
157 +1.474414547e+03 +1.474414547e+03 +1.461334547e+03 +1.461334547e+03 +9.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +9.0000e+00 +0.0000e+00 +1.4000e+01 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +2.3000e+01 +8.0000e+00 +1.1000e+01 +0.0000e+00 +1.3000e+01 +7.0000e+00
% function evaluation | noise-free fitness - Fopt (2.671600000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.877936184e+03 +5.877936184e+03 +6.145096184e+03 +6.145096184e+03 +9.0000e+00 +3.0000e+00 +1.1000e+01 +1.8000e+01 +2.9000e+01 +1.8000e+01 +9.0000e+00 +4.0000e+00 +0.0000e+00 +2.9000e+01 +8.0000e+00 +2.1000e+01 +7.0000e+00 +5.0000e+00 +2.1000e+01 +2.0000e+01 +1.0000e+01 +1.7000e+01 +3.0000e+01 +1.8000e+01
14 +3.688265784e+03 +3.688265784e+03 +3.955425784e+03 +3.955425784e+03 +1.0000e+01 +8.0000e+00 +1.0000e+00 +5.0000e+00 +2.6000e+01 +1.3000e+01 +3.0000e+00 +7.0000e+00 +1.0000e+00 +2.2000e+01 +1.0000e+00 +1.0000e+00 +2.7000e+01 +4.0000e+00 +5.0000e+00 +1.0000e+01 +1.6000e+01 +2.7000e+01 +1.4000e+01 +7.0000e+00
83 +2.470008184e+03 +2.470008184e+03 +2.737168184e+03 +2.737168184e+03 +2.0000e+00 +6.0000e+00 +4.0000e+00 +0.0000e+00 +1.2000e+01 +0.0000e+00 +1.0000e+00 +1.0000e+01 +9.0000e+00 +2.0000e+01 +1.4000e+01 +1.1000e+01 +0.0000e+00 +1.0000e+01 +1.6000e+01 +1.1000e+01 +8.0000e+00 +0.0000e+00 +1.2000e+01 +1.7000e+01
143 +1.522464184e+03 +1.522464184e+03 +1.789624184e+03 +1.789624184e+03 +0.0000e+00 +3.0000e+00 +1.0000e+00 +0.0000e+00 +9.0000e+00 +0.0000e+00 +0.0000e+00 +7.0000e+00 +6.0000e+00 +1.7000e+01 +1.1000e+01 +8.0000e+00 +0.0000e+00 +7.0000e+00 +1.3000e+01 +8.0000e+00 +5.0000e+00 +0.0000e+00 +9.0000e+00 +1.4000e+01
% function evaluation | noise-free fitness - Fopt (3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.644215709e+03 +5.644215709e+03 +5.647925709e+03 +5.647925709e+03 +3.0000e+01 +2.3000e+01 +2.4000e+01 +1.4000e+01 +1.5000e+01 +6.0000e+00 +1.0000e+01 +1.6000e+01 +2.9000e+01 +2.9000e+01 +1.3000e+01 +6.0000e+00 +3.0000e+00 +1.2000e+01 +1.0000e+00 +1.5000e+01 +1.3000e+01 +5.0000e+00 +1.3000e+01 +2.0000e+00
42 +3.777313309e+03 +3.777313309e+03 +3.781023309e+03 +3.781023309e+03 +2.4000e+01 +1.2000e+01 +2.0000e+00 +9.0000e+00 +1.4000e+01 +1.5000e+01 +1.7000e+01 +0.0000e+00 +5.0000e+00 +1.5000e+01 +2.8000e+01 +7.0000e+00 +9.0000e+00 +1.3000e+01 +9.0000e+00 +1.5000e+01 +0.0000e+00 +2.0000e+00 +8.0000e+00 +1.3000e+01
122 +2.195146909e+03 +2.195146909e+03 +2.198856909e+03 +2.198856909e+03 +2.0000e+01 +8.0000e+00 +0.0000e+00 +5.0000e+00 +1.0000e+01 +1.1000e+01 +1.3000e+01 +0.0000e+00 +1.0000e+00 +1.1000e+01 +2.4000e+01 +3.0000e+00 +5.0000e+00 +9.0000e+00 +5.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +4.0000e+00 +9.0000e+00
182 +1.342092509e+03 +1.342092509e+03 +1.345802509e+03 +1.345802509e+03 +1.7000e+01 +5.0000e+00 +0.0000e+00 +2.0000e+00 +7.0000e+00 +8.0000e+00 +1.0000e+01 +0.0000e+00 +0.0000e+00 +8.0000e+00 +2.1000e+01 +0.0000e+00 +2.0000e+00 +6.0000e+00 +2.0000e+00 +8.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +6.0000e+00
% function evaluation | noise-free fitness - Fopt (9.478000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.883131833e+03 +3.883131833e+03 +3.977911833e+03 +3.977911833e+03 +1.3000e+01 +1.9000e+01 +0.0000e+00 +1.0000e+01 +1.0000e+01 +1.3000e+01 +1.8000e+01 +1.0000e+00 +9.0000e+00 +0.0000e+00 +1.6000e+01 +6.0000e+00 +1.0000e+00 +2.3000e+01 +2.2000e+01 +1.6000e+01 +2.6000e+01 +1.2000e+01 +1.0000e+00 +7.0000e+00
56 +2.342287033e+03 +2.342287033e+03 +2.437067033e+03 +2.437067033e+03 +3.0000e+00 +1.6000e+01 +1.8000e+01 +0.0000e+00 +2.0000e+00 +2.4000e+01 +6.0000e+00 +1.0000e+01 +2.6000e+01 +4.0000e+00 +9.0000e+00 +6.0000e+00 +1.2000e+01 +0.0000e+00 +1.2000e+01 +5.0000e+00 +7.0000e+00 +0.0000e+00 +4.0000e+00 +0.0000e+00
116 +1.577792633e+03 +1.577792633e+03 +1.672572633e+03 +1.672572633e+03 +0.0000e+00 +1.3000e+01 +1.5000e+01 +0.0000e+00 +0.0000e+00 +2.1000e+01 +3.0000e+00 +7.0000e+00 +2.3000e+01 +1.0000e+00 +6.0000e+00 +3.0000e+00 +9.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+00 +4.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00
196 +8.988486330e+02 +8.988486330e+02 +9.936286330e+02 +9.936286330e+02 +0.0000e+00 +9.0000e+00 +1.1000e+01 +0.0000e+00 +0.0000e+00 +1.7000e+01 +0.0000e+00 +3.0000e+00 +1.9000e+01 +0.0000e+00 +2.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (2.339200000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.466777420e+03 +4.466777420e+03 +4.700697420e+03 +4.700697420e+03 +1.4000e+01 +0.0000e+00 +0.0000e+00 +1.6000e+01 +1.8000e+01 +2.2000e+01 +1.2000e+01 +2.5000e+01 +1.4000e+01 +4.0000e+00 +6.0000e+00 +1.2000e+01 +2.0000e+00 +2.1000e+01 +7.0000e+00 +1.9000e+01 +9.0000e+00 +1.0000e+01 +2.4000e+01 +2.1000e+01
14 +3.533028620e+03 +3.533028620e+03 +3.766948620e+03 +3.766948620e+03 +1.3000e+01 +7.0000e+00 +1.7000e+01 +1.2000e+01 +9.0000e+00 +5.0000e+00 +3.0000e+00 +1.1000e+01 +1.4000e+01 +2.0000e+00 +9.0000e+00 +1.5000e+01 +1.8000e+01 +0.0000e+00 +1.8000e+01 +1.2000e+01 +0.0000e+00 +1.9000e+01 +6.0000e+00 +2.7000e+01
74 +2.373012620e+03 +2.373012620e+03 +2.606932620e+03 +2.606932620e+03 +1.0000e+01 +4.0000e+00 +1.4000e+01 +9.0000e+00 +6.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +1.1000e+01 +0.0000e+00 +6.0000e+00 +1.2000e+01 +1.5000e+01 +0.0000e+00 +1.5000e+01 +9.0000e+00 +0.0000e+00 +1.6000e+01 +3.0000e+00 +2.4000e+01
134 +1.490947020e+03 +1.490947020e+03 +1.724867020e+03 +1.724867020e+03 +7.0000e+00 +1.0000e+00 +1.1000e+01 +6.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +8.0000e+00 +0.0000e+00 +3.0000e+00 +9.0000e+00 +1.2000e+01 +0.0000e+00 +1.2000e+01 +6.0000e+00 +0.0000e+00 +1.3000e+01 +0.0000e+00 +2.1000e+01
194 +8.652046195e+02 +8.652046195e+02 +1.099124620e+03 +1.099124620e+03 +4.0000e+00 +0.0000e+00 +8.0000e+00 +3.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +2.0000e+00 +5.0000e+00 +0.0000e+00 +0.0000e+00 +6.0000e+00 +9.0000e+00 +0.0000e+00 +9.0000e+00 +3.0000e+00 +0.0000e+00 +1.0000e+01 +0.0000e+00 +1.8000e+01
% function evaluation | noise-free fitness - Fopt (-6.092000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.457400436e+03 +6.457400436e+03 +6.396480436e+03 +6.396480436e+03 +2.9000e+01 +1.5000e+01 +2.3000e+01 +2.5000e+01 +2.4000e+01 +3.0000e+00 +1.0000e+00 +2.2000e+01 +1.2000e+01 +2.1000e+01 +0.0000e+00 +3.0000e+01 +1.0000e+00 +1.4000e+01 +1.1000e+01 +2.3000e+01 +1.0000e+01 +6.0000e+00 +2.6000e+01 +8.0000e+00
2 +5.396954036e+03 +5.396954036e+03 +5.336034036e+03 +5.336034036e+03 +9.0000e+00 +1.1000e+01 +3.0000e+00 +0.0000e+00 +2.0000e+01 +1.3000e+01 +9.0000e+00 +1.5000e+01 +2.1000e+01 +1.9000e+01 +0.0000e+00 +2.6000e+01 +4.0000e+00 +1.4000e+01 +2.2000e+01 +2.9000e+01 +2.0000e+00 +1.0000e+01 +1.5000e+01 +2.6000e+01
3 +3.761405236e+03 +3.761405236e+03 +3.700485236e+03 +3.700485236e+03 +7.0000e+00 +1.4000e+01 +6.0000e+00 +8.0000e+00 +0.0000e+00 +1.4000e+01 +5.0000e+00 +9.0000e+00 +2.5000e+01 +6.0000e+00 +9.0000e+00 +2.2000e+01 +1.9000e+01 +1.5000e+01 +4.0000e+00 +2.4000e+01 +1.2000e+01 +7.0000e+00 +2.0000e+01 +3.0000e+00
50 +2.482226036e+03 +2.482226036e+03 +2.421306036e+03 +2.421306036e+03 +2.0000e+01 +1.0000e+00 +1.2000e+01 +1.5000e+01 +2.0000e+00 +1.6000e+01 +2.7000e+01 +1.8000e+01 +5.0000e+00 +1.1000e+01 +8.0000e+00 +3.0000e+00 +1.0000e+00 +7.0000e+00 +8.0000e+00 +0.0000e+00 +6.0000e+00 +4.0000e+00 +1.2000e+01 +0.0000e+00
130 +1.395643636e+03 +1.395643636e+03 +1.334723636e+03 +1.334723636e+03 +1.6000e+01 +0.0000e+00 +8.0000e+00 +1.1000e+01 +0.0000e+00 +1.2000e+01 +2.3000e+01 +1.4000e+01 +1.0000e+00 +7.0000e+00 +4.0000e+00 +0.0000e+00 +0.0000e+00 +3.0000e+00 +4.0000e+00 +0.0000e+00 +2.0000e+00 +0.0000e+00 +8.0000e+00 +0.0000e+00
190 +8.664068365e+02 +8.664068365e+02 +8.054868365e+02 +8.054868365e+02 +1.3000e+01 +0.0000e+00 +5.0000e+00 +8.0000e+00 +0.0000e+00 +9.0000e+00 +2.0000e+01 +1.1000e+01 +0.0000e+00 +4.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +1.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +5.0000e+00 +0.0000e+00
% function evaluation | noise-free fitness - Fopt (-1.948000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +6.393980172e+03 +6.393980172e+03 +6.374500172e+03 +6.374500172e+03 +1.4000e+01 +8.0000e+00 +1.2000e+01 +2.4000e+01 +1.0000e+01 +2.8000e+01 +2.0000e+01 +1.9000e+01 +2.6000e+01 +2.7000e+01 +1.3000e+01 +1.3000e+01 +2.3000e+01 +2.4000e+01 +5.0000e+00 +1.6000e+01 +2.4000e+01 +1.1000e+01 +4.0000e+00 +6.0000e+00
3 +5.455109772e+03 +5.455109772e+03 +5.435629772e+03 +5.435629772e+03 +1.9000e+01 +2.1000e+01 +1.4000e+01 +6.0000e+00 +1.3000e+01 +2.3000e+01 +2.0000e+00 +2.6000e+01 +2.0000e+00 +3.0000e+01 +6.0000e+00 +5.0000e+00 +9.0000e+00 +1.4000e+01 +1.5000e+01 +1.9000e+01 +2.6000e+01 +1.4000e+01 +6.0000e+00 +2.0000e+01
4 +3.775821772e+03 +3.775821772e+03 +3.756341772e+03 +3.756341772e+03 +4.0000e+00 +9.0000e+00 +4.0000e+00 +1.1000e+01 +2.6000e+01 +7.0000e+00 +1.3000e+01 +7.0000e+00 +0.0000e+00 +2.8000e+01 +1.8000e+01 +1.0000e+01 +1.3000e+01 +8.0000e+00 +1.7000e+01 +1.1000e+01 +4.0000e+00 +7.0000e+00 +7.0000e+00 +2.8000e+01
